locus_tag	ftype	length_bp	gene	EC_number	COG	product
DINFKPHP_01289	CDS	2697	luxQ_2	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
DINFKPHP_01290	CDS	1458	resA_4			Thiol-disulfide oxidoreductase ResA
DINFKPHP_01291	CDS	522				hypothetical protein
DINFKPHP_01292	CDS	2337	pepN_1	3.4.11.2		Aminopeptidase N
DINFKPHP_01293	CDS	579	sigW_1		COG1595	ECF RNA polymerase sigma factor SigW
DINFKPHP_01294	CDS	447				hypothetical protein
DINFKPHP_01295	CDS	522				hypothetical protein
DINFKPHP_01296	CDS	1632	lnt	2.3.1.-	COG0815	Apolipoprotein N-acyltransferase
DINFKPHP_01297	CDS	675	rsmI_1	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
DINFKPHP_01298	CDS	885				hypothetical protein
DINFKPHP_01299	CDS	1566				hypothetical protein
DINFKPHP_01300	CDS	528	lytR_1		COG3279	Sensory transduction protein LytR
DINFKPHP_01301	CDS	2853	ypdA_1	2.7.13.3	COG3275	Sensor histidine kinase YpdA
DINFKPHP_01302	CDS	2142				hypothetical protein
DINFKPHP_01303	CDS	1458				hypothetical protein
DINFKPHP_01304	CDS	657				hypothetical protein
DINFKPHP_01305	CDS	666				hypothetical protein
DINFKPHP_01306	CDS	390				hypothetical protein
DINFKPHP_01307	CDS	1863				hypothetical protein
DINFKPHP_01308	CDS	2121				hypothetical protein
DINFKPHP_01309	CDS	585	kstR2			HTH-type transcriptional repressor KstR2
DINFKPHP_01310	CDS	1179				hypothetical protein
DINFKPHP_01311	CDS	285				hypothetical protein
DINFKPHP_01312	CDS	5694				hypothetical protein
DINFKPHP_01313	CDS	705				hypothetical protein
DINFKPHP_01314	CDS	2649	valS	6.1.1.9	COG0525	Valine--tRNA ligase
DINFKPHP_01315	CDS	1524	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
DINFKPHP_01316	CDS	1374				hypothetical protein
DINFKPHP_01317	CDS	1098	ypdA_2	2.7.13.3	COG3275	Sensor histidine kinase YpdA
DINFKPHP_01318	CDS	714	ypdB		COG3279	Transcriptional regulatory protein YpdB
DINFKPHP_01319	CDS	315				hypothetical protein
DINFKPHP_01320	CDS	1752				hypothetical protein
DINFKPHP_01321	CDS	408				hypothetical protein
DINFKPHP_01322	CDS	822	kcsA		COG1226	pH-gated potassium channel KcsA
DINFKPHP_01323	CDS	1722	yfkN_2		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
DINFKPHP_01324	CDS	1632	vgb	4.2.99.-		Virginiamycin B lyase
DINFKPHP_01325	CDS	738	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
DINFKPHP_01326	CDS	1713	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
DINFKPHP_01327	CDS	690	cobB_2	3.5.1.-	COG0846	NAD-dependent protein deacylase
DINFKPHP_01328	CDS	732				hypothetical protein
DINFKPHP_01329	CDS	825	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
DINFKPHP_01330	CDS	675				hypothetical protein
DINFKPHP_01331	CDS	2835				hypothetical protein
DINFKPHP_01332	CDS	984				hypothetical protein
DINFKPHP_01333	CDS	954	lpxD_1	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
DINFKPHP_01334	CDS	375				hypothetical protein
DINFKPHP_01335	CDS	162				hypothetical protein
DINFKPHP_01336	CDS	2274				hypothetical protein
DINFKPHP_01337	CDS	492				hypothetical protein
DINFKPHP_01338	CDS	2475	recQ_2	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
DINFKPHP_01339	CDS	2235	kamA_1	5.4.3.2	COG1509	L-lysine 2,3-aminomutase
DINFKPHP_01340	CDS	777	yafV	3.5.1.3		Omega-amidase YafV
DINFKPHP_01341	CDS	414	ybdL_1	2.6.1.88	COG0436	Methionine aminotransferase
DINFKPHP_01342	CDS	762	ybdL_2	2.6.1.88	COG0436	Methionine aminotransferase
DINFKPHP_01343	CDS	861	htpG			Chaperone protein HtpG
DINFKPHP_01344	CDS	324				hypothetical protein
DINFKPHP_01345	CDS	1377	mdlD	1.2.1.28		NAD(P)-dependent benzaldehyde dehydrogenase
DINFKPHP_01346	CDS	1566	choD	1.1.3.6	COG2303	Cholesterol oxidase
DINFKPHP_01347	CDS	741	btsR_1		COG3279	Transcriptional regulatory protein BtsR
DINFKPHP_01348	CDS	1965	ypdA_3	2.7.13.3	COG3275	Sensor histidine kinase YpdA
DINFKPHP_01349	CDS	1068				hypothetical protein
DINFKPHP_01350	CDS	336				hypothetical protein
DINFKPHP_01351	CDS	1368	luxQ_3	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
DINFKPHP_01352	CDS	1074	nifL			Nitrogen fixation regulatory protein
DINFKPHP_01353	CDS	657				hypothetical protein
DINFKPHP_01354	CDS	981		6.3.1.20		Lipoate--protein ligase 1
DINFKPHP_01355	CDS	990				hypothetical protein
DINFKPHP_01356	CDS	519	flr			Flavoredoxin
DINFKPHP_01357	CDS	606	tpm	2.1.1.67		Thiopurine S-methyltransferase
DINFKPHP_01358	CDS	357	yjbR		COG2315	putative protein YjbR
DINFKPHP_01359	CDS	1344	mepA_1			Multidrug export protein MepA
DINFKPHP_01360	CDS	558				hypothetical protein
DINFKPHP_01361	CDS	1395				hypothetical protein
DINFKPHP_01362	CDS	321	sufT			Fe-S protein maturation auxiliary factor SufT
DINFKPHP_01363	CDS	423	sufE		COG2166	Cysteine desulfuration protein SufE
DINFKPHP_01364	CDS	1230	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
DINFKPHP_01365	CDS	6018				hypothetical protein
DINFKPHP_01366	CDS	1218	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
DINFKPHP_01367	CDS	1377				hypothetical protein
DINFKPHP_01368	CDS	1395	patA_2	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
DINFKPHP_01369	CDS	1008				hypothetical protein
DINFKPHP_01370	CDS	1377	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
DINFKPHP_01371	CDS	912				hypothetical protein
DINFKPHP_01372	CDS	813	mscS		COG0668	Small-conductance mechanosensitive channel
DINFKPHP_01373	CDS	897				hypothetical protein
DINFKPHP_01374	CDS	1446	dtpB_1		COG3104	Dipeptide and tripeptide permease B
DINFKPHP_01375	CDS	639	petE_1			Plastocyanin
DINFKPHP_01376	CDS	744				hypothetical protein
DINFKPHP_01377	CDS	759				hypothetical protein
DINFKPHP_01378	CDS	909	auaH	1.1.1.394		Aurachin B dehydrogenase
DINFKPHP_01379	CDS	537				hypothetical protein
DINFKPHP_01380	CDS	414				hypothetical protein
DINFKPHP_01381	CDS	636				hypothetical protein
DINFKPHP_01382	CDS	939		2.4.-.-		putative glycosyltransferase
DINFKPHP_01383	CDS	1476				hypothetical protein
DINFKPHP_01384	CDS	1308				hypothetical protein
DINFKPHP_01385	CDS	771				hypothetical protein
DINFKPHP_01386	CDS	531				hypothetical protein
DINFKPHP_01387	CDS	816	zupT		COG0428	Zinc transporter ZupT
DINFKPHP_01388	CDS	606	mepM_3	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
DINFKPHP_01389	CDS	690	yjiK		COG3204	putative protein YjiK
DINFKPHP_01390	CDS	1716				hypothetical protein
DINFKPHP_01391	CDS	1626	oprP		COG3746	Porin P
DINFKPHP_01392	CDS	1842	cysP		COG0306	Sulfate permease CysP
DINFKPHP_01393	CDS	651				hypothetical protein
DINFKPHP_01394	CDS	777	mutY	3.2.2.-		Adenine DNA glycosylase
DINFKPHP_01395	CDS	4056				hypothetical protein
DINFKPHP_01396	CDS	633				hypothetical protein
DINFKPHP_01397	CDS	936				hypothetical protein
DINFKPHP_01398	CDS	297				hypothetical protein
DINFKPHP_01399	CDS	546	sigE_2		COG1595	ECF RNA polymerase sigma factor SigE
DINFKPHP_01400	CDS	654				hypothetical protein
DINFKPHP_01401	CDS	984				hypothetical protein
DINFKPHP_01402	CDS	1578		3.4.11.10		Bacterial leucyl aminopeptidase
DINFKPHP_01403	CDS	933	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
DINFKPHP_01404	CDS	648	cphA	6.3.2.29	COG0769	Cyanophycin synthetase
DINFKPHP_01405	CDS	414				hypothetical protein
DINFKPHP_01406	CDS	1122				hypothetical protein
DINFKPHP_01407	CDS	519				hypothetical protein
DINFKPHP_01408	CDS	378				hypothetical protein
DINFKPHP_01409	CDS	3879		3.4.21.50		Protease 1
DINFKPHP_01410	CDS	747				hypothetical protein
DINFKPHP_01411	CDS	198				hypothetical protein
DINFKPHP_01412	CDS	276				hypothetical protein
DINFKPHP_01413	CDS	1287				hypothetical protein
DINFKPHP_01414	CDS	111				hypothetical protein
DINFKPHP_01415	CDS	327				hypothetical protein
DINFKPHP_01416	CDS	609				hypothetical protein
DINFKPHP_01417	CDS	663				hypothetical protein
DINFKPHP_01418	CDS	201				hypothetical protein
DINFKPHP_01419	tRNA	75				tRNA-Met(cat)
DINFKPHP_01420	CDS	927				hypothetical protein
DINFKPHP_01421	CDS	360				hypothetical protein
DINFKPHP_01422	CDS	417	yhfA		COG1765	Protein YhfA
DINFKPHP_01423	CDS	3327				hypothetical protein
DINFKPHP_01424	CDS	1476	guaB	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
DINFKPHP_01425	CDS	681				hypothetical protein
DINFKPHP_01426	CDS	897			COG1073	putative protein
DINFKPHP_01427	CDS	666				hypothetical protein
DINFKPHP_01428	CDS	1008	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
DINFKPHP_01429	CDS	1107				hypothetical protein
DINFKPHP_01430	CDS	1407	speA	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
DINFKPHP_01431	CDS	852		3.5.3.24	COG0010	N(1)-aminopropylagmatine ureohydrolase
DINFKPHP_01432	CDS	978		2.5.-.-		Deoxyhypusine synthase-like protein
DINFKPHP_01433	CDS	1614	bamB_5			Outer membrane protein assembly factor BamB
DINFKPHP_01434	CDS	1395	pntB	1.6.1.2	COG1282	NAD(P) transhydrogenase subunit beta
DINFKPHP_01435	CDS	1536	pntA	1.6.1.2	COG3288	NAD(P) transhydrogenase subunit alpha
DINFKPHP_01436	CDS	1149				hypothetical protein
DINFKPHP_01437	CDS	651	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
DINFKPHP_01438	CDS	363				hypothetical protein
DINFKPHP_01439	CDS	537				hypothetical protein
DINFKPHP_01440	CDS	1611	cusB			Cation efflux system protein CusB
DINFKPHP_01441	CDS	1236				hypothetical protein
DINFKPHP_01442	CDS	906	rapA_1	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
DINFKPHP_01443	CDS	750	nfrA1	1.5.1.38	COG0778	FMN reductase (NADPH)
DINFKPHP_01444	CDS	900	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
DINFKPHP_01445	CDS	627				hypothetical protein
DINFKPHP_01446	CDS	1452	cca		COG0617	Multifunctional CCA protein
DINFKPHP_01447	CDS	1890	yidC		COG0706	Membrane protein insertase YidC
DINFKPHP_01448	CDS	573				hypothetical protein
DINFKPHP_01449	CDS	954	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
DINFKPHP_01450	CDS	1428	lepB	3.4.21.89	COG0681	Signal peptidase I
DINFKPHP_01451	CDS	738	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
DINFKPHP_01452	CDS	624				hypothetical protein
DINFKPHP_01453	CDS	894	spo0J		COG1475	Stage 0 sporulation protein J
DINFKPHP_01454	CDS	798	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
DINFKPHP_01455	CDS	465				hypothetical protein
DINFKPHP_01456	CDS	678	prsW	3.4.-.-	COG2339	Protease PrsW
DINFKPHP_01457	CDS	672	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
DINFKPHP_01458	CDS	1005	gfo	1.1.99.28		Glucose--fructose oxidoreductase
DINFKPHP_01459	CDS	276				hypothetical protein
DINFKPHP_01460	CDS	474	pspC_2		COG1983	Phage shock protein C
DINFKPHP_01461	CDS	1527	hutH	4.3.1.3		Histidine ammonia-lyase
DINFKPHP_01462	CDS	669				hypothetical protein
DINFKPHP_01463	CDS	630	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
DINFKPHP_01464	CDS	429	perR_2		COG0735	Peroxide-responsive repressor PerR
DINFKPHP_01465	CDS	855	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
DINFKPHP_01466	CDS	990				hypothetical protein
DINFKPHP_01467	CDS	1080				hypothetical protein
DINFKPHP_01468	CDS	432	rcsC	2.7.13.3		Sensor histidine kinase RcsC
DINFKPHP_01469	CDS	423	cqsS	2.7.13.3		CAI-1 autoinducer sensor kinase/phosphatase CqsS
DINFKPHP_01470	CDS	630				hypothetical protein
DINFKPHP_01471	CDS	1164	csd_2	2.8.1.7		putative cysteine desulfurase
DINFKPHP_01472	CDS	1341	fadF_1	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
DINFKPHP_01473	CDS	627				hypothetical protein
DINFKPHP_01474	CDS	318	dsvC_1	1.8.99.5	COG2920	Sulfite reductase, dissimilatory-type subunit gamma
DINFKPHP_01475	CDS	246				hypothetical protein
DINFKPHP_01476	CDS	1137	cysK	2.5.1.47		Cysteine synthase
DINFKPHP_01477	CDS	735				hypothetical protein
DINFKPHP_01478	CDS	1347				hypothetical protein
DINFKPHP_01479	CDS	1146				hypothetical protein
DINFKPHP_01480	CDS	3165	swrC_1		COG0841	Swarming motility protein SwrC
DINFKPHP_01481	CDS	1221	radA_2	3.6.4.-	COG1066	DNA repair protein RadA
DINFKPHP_01482	CDS	2010	dnaG_1	2.7.7.-		DNA primase
DINFKPHP_01483	CDS	327				hypothetical protein
DINFKPHP_01484	CDS	1302				hypothetical protein
DINFKPHP_01485	tRNA	75				tRNA-Asp(gtc)
DINFKPHP_01486	CDS	1455				hypothetical protein
DINFKPHP_01487	CDS	3087	prtV_4	3.4.24.-	COG3291	Pre-pro-metalloprotease PrtV
DINFKPHP_01488	CDS	1407				hypothetical protein
DINFKPHP_01489	CDS	513				hypothetical protein
DINFKPHP_01490	CDS	2058				hypothetical protein
DINFKPHP_01491	CDS	858				hypothetical protein
DINFKPHP_01492	CDS	987	pyrD_2	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
DINFKPHP_01493	CDS	180	rubR2			Rubredoxin-2
DINFKPHP_01494	CDS	447	queD_2	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
DINFKPHP_01495	CDS	1692	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
DINFKPHP_01496	CDS	5304				hypothetical protein
DINFKPHP_01497	CDS	477				hypothetical protein
DINFKPHP_01498	CDS	663			COG0655	Iron-sulfur flavoprotein
DINFKPHP_01499	CDS	666				hypothetical protein
DINFKPHP_01500	CDS	726	rsmE_1	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
DINFKPHP_01501	CDS	804				hypothetical protein
DINFKPHP_01502	CDS	234				hypothetical protein
DINFKPHP_01503	CDS	444				hypothetical protein
DINFKPHP_01504	CDS	468				hypothetical protein
DINFKPHP_01505	CDS	1584				hypothetical protein
DINFKPHP_01506	CDS	3228	tri1	3.4.21.-	COG0793	Tricorn protease 
DINFKPHP_01507	CDS	1485				hypothetical protein
DINFKPHP_01508	CDS	516		2.3.1.-		Acetyltransferase
DINFKPHP_01509	CDS	1536				hypothetical protein
DINFKPHP_01510	CDS	1659	opuE_1		COG0591	Osmoregulated proline transporter OpuE
DINFKPHP_01511	CDS	1230	gudP			putative glucarate transporter
DINFKPHP_01512	CDS	735				hypothetical protein
DINFKPHP_01513	CDS	951				hypothetical protein
DINFKPHP_01514	CDS	771				hypothetical protein
DINFKPHP_01515	CDS	483				hypothetical protein
DINFKPHP_01516	CDS	558	rny	3.1.-.-		Ribonuclease Y
DINFKPHP_01517	CDS	912				hypothetical protein
DINFKPHP_01518	CDS	3366	icmF		COG1703	Fused isobutyryl-CoA mutase
DINFKPHP_01519	CDS	1074	buk2_2	2.7.2.7	COG3426	Butyrate kinase 2
DINFKPHP_01520	CDS	1020	yngG	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
DINFKPHP_01521	CDS	657	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
DINFKPHP_01522	CDS	3048	mdtC			Multidrug resistance protein MdtC
DINFKPHP_01523	CDS	366				hypothetical protein
DINFKPHP_01524	CDS	1032	ypdA_4	2.7.13.3	COG3275	Sensor histidine kinase YpdA
DINFKPHP_01525	CDS	777	lytR_2		COG3279	Sensory transduction protein LytR
DINFKPHP_01526	CDS	1452				hypothetical protein
DINFKPHP_01527	CDS	1113				hypothetical protein
DINFKPHP_01528	CDS	486	sigV		COG1595	RNA polymerase sigma factor SigV
DINFKPHP_01529	CDS	429	smpB			SsrA-binding protein
DINFKPHP_01530	CDS	756				hypothetical protein
DINFKPHP_01531	CDS	1272	mepM_4	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
DINFKPHP_01532	CDS	675				hypothetical protein
DINFKPHP_01533	CDS	672				hypothetical protein
DINFKPHP_01534	CDS	384	gcvH_3		COG0509	Glycine cleavage system H protein
DINFKPHP_01535	CDS	7206				hypothetical protein
DINFKPHP_01536	CDS	591	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
DINFKPHP_01537	CDS	2277	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
DINFKPHP_01538	CDS	936	mdh	1.1.1.37	COG0039	Malate dehydrogenase
DINFKPHP_01539	CDS	516	ftnA	1.16.3.2		Bacterial non-heme ferritin
DINFKPHP_01540	CDS	507	aroK	2.7.1.71	COG0703	Shikimate kinase
DINFKPHP_01541	CDS	930	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
DINFKPHP_01542	CDS	798				hypothetical protein
DINFKPHP_01543	CDS	357				hypothetical protein
DINFKPHP_01544	CDS	1413				hypothetical protein
DINFKPHP_01545	CDS	645				hypothetical protein
DINFKPHP_01546	CDS	2826				hypothetical protein
DINFKPHP_01547	CDS	1494				hypothetical protein
DINFKPHP_01548	CDS	1002	des	1.14.19.-	COG3239	Fatty acid desaturase
DINFKPHP_01549	CDS	2019				hypothetical protein
DINFKPHP_01550	CDS	2466	priA	3.6.4.-	COG1198	Primosomal protein N'
DINFKPHP_01551	CDS	396				hypothetical protein
DINFKPHP_01552	CDS	240				hypothetical protein
DINFKPHP_01553	CDS	993	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
DINFKPHP_01554	CDS	918				hypothetical protein
DINFKPHP_01555	CDS	270				hypothetical protein
DINFKPHP_01556	CDS	987				hypothetical protein
DINFKPHP_01557	CDS	441	mscL		COG1970	Large-conductance mechanosensitive channel
DINFKPHP_01558	CDS	351	lgt_1	2.4.99.-		Prolipoprotein diacylglyceryl transferase
DINFKPHP_01559	CDS	612				hypothetical protein
DINFKPHP_01560	CDS	675				hypothetical protein
DINFKPHP_01561	CDS	546				hypothetical protein
DINFKPHP_01562	CDS	504	cdd	3.5.4.5	COG0295	Cytidine deaminase
DINFKPHP_01563	CDS	417				hypothetical protein
DINFKPHP_01564	CDS	822	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
DINFKPHP_01565	CDS	591				hypothetical protein
DINFKPHP_01566	CDS	408				hypothetical protein
DINFKPHP_01567	CDS	234				hypothetical protein
DINFKPHP_01568	CDS	702				hypothetical protein
DINFKPHP_01569	CDS	513				hypothetical protein
DINFKPHP_01570	CDS	1086	carA	6.3.5.5		Carbamoyl-phosphate synthase arginine-specific small chain
DINFKPHP_01571	CDS	3222	carB	6.3.5.5		Carbamoyl-phosphate synthase large chain
DINFKPHP_01572	CDS	2409	hemR		COG1629	Hemin receptor
DINFKPHP_01573	CDS	1326	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
DINFKPHP_01574	CDS	825				hypothetical protein
DINFKPHP_01575	CDS	1431	mepA_2			Multidrug export protein MepA
DINFKPHP_01576	CDS	444				hypothetical protein
DINFKPHP_01577	CDS	2151	ynfE	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
DINFKPHP_01578	CDS	177				hypothetical protein
DINFKPHP_01579	CDS	1875	ettA		COG0488	Energy-dependent translational throttle protein EttA
DINFKPHP_01580	CDS	1185	fixL_1	2.7.13.3		Sensor protein FixL
DINFKPHP_01581	CDS	5337				hypothetical protein
DINFKPHP_01582	CDS	1374				hypothetical protein
DINFKPHP_01583	CDS	537				hypothetical protein
DINFKPHP_01584	CDS	960				hypothetical protein
DINFKPHP_01585	CDS	1629	pepDA	3.4.-.-	COG4690	Dipeptidase A
DINFKPHP_01586	CDS	1638	wbpA_2	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
DINFKPHP_01587	CDS	900	patA_3	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
DINFKPHP_01588	CDS	414				hypothetical protein
DINFKPHP_01589	CDS	609				hypothetical protein
DINFKPHP_01590	CDS	657				hypothetical protein
DINFKPHP_01591	CDS	540				hypothetical protein
DINFKPHP_01592	CDS	879				hypothetical protein
DINFKPHP_01593	CDS	948				hypothetical protein
DINFKPHP_01594	CDS	492				hypothetical protein
DINFKPHP_01595	CDS	663				hypothetical protein
DINFKPHP_01596	CDS	585	prmA_1	2.1.1.-		Ribosomal protein L11 methyltransferase
DINFKPHP_01597	CDS	1203				hypothetical protein
DINFKPHP_01598	CDS	777	ttrB_1		COG0437	Tetrathionate reductase subunit B
DINFKPHP_01599	CDS	444				hypothetical protein
DINFKPHP_01600	CDS	1500			COG0451	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase
DINFKPHP_01601	CDS	585				hypothetical protein
DINFKPHP_01602	CDS	1335				hypothetical protein
DINFKPHP_01603	CDS	933	ttrB_2		COG0437	Tetrathionate reductase subunit B
DINFKPHP_01604	CDS	2061	pat	2.3.1.-	COG0454	Protein lysine acetyltransferase Pat
DINFKPHP_01605	CDS	1443	opuE_2		COG0591	Osmoregulated proline transporter OpuE
DINFKPHP_01606	CDS	1020	pfp_2	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
DINFKPHP_01607	CDS	849	actIII	1.3.1.-		Putative ketoacyl reductase
DINFKPHP_01608	CDS	429				hypothetical protein
DINFKPHP_01609	CDS	336				DNA base-flipping protein
DINFKPHP_01610	CDS	1026	albA	1.21.98.-	COG0535	Antilisterial bacteriocin subtilosin biosynthesis protein AlbA
DINFKPHP_01611	CDS	561	act	3.-.-.-		Methanol dehydrogenase activator
DINFKPHP_01612	CDS	348	rplT		COG0292	50S ribosomal protein L20
DINFKPHP_01613	CDS	195	rpmI		COG0291	50S ribosomal protein L35
DINFKPHP_01614	CDS	468	infC		COG0290	Translation initiation factor IF-3
DINFKPHP_01615	CDS	1920	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
DINFKPHP_01616	CDS	1029	yrrB_2			TPR repeat-containing protein YrrB
DINFKPHP_01617	CDS	615				hypothetical protein
DINFKPHP_01618	CDS	1629	pepD_2	3.4.-.-	COG4690	Dipeptidase
DINFKPHP_01619	CDS	282				Ferredoxin
DINFKPHP_01620	CDS	312	serS	6.1.1.11	COG0172	Serine--tRNA ligase
DINFKPHP_01621	CDS	1911	recQ_3	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
DINFKPHP_01622	CDS	1083				hypothetical protein
DINFKPHP_01623	CDS	1125				hypothetical protein
DINFKPHP_01624	CDS	678	ftsE		COG2884	Cell division ATP-binding protein FtsE
DINFKPHP_01625	CDS	1869				hypothetical protein
DINFKPHP_01626	CDS	957				hypothetical protein
DINFKPHP_01627	CDS	2028				hypothetical protein
DINFKPHP_01628	CDS	540				hypothetical protein
DINFKPHP_01629	CDS	960	rgtE_2	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
DINFKPHP_01630	CDS	477				hypothetical protein
DINFKPHP_01631	tRNA	73				tRNA-Thr(cgt)
DINFKPHP_01632	CDS	2454	ynaI		COG0668	Low conductance mechanosensitive channel YnaI
DINFKPHP_01633	CDS	456				hypothetical protein
DINFKPHP_01634	CDS	1425	czcA_2			Cobalt-zinc-cadmium resistance protein CzcA
DINFKPHP_01635	CDS	1179				hypothetical protein
DINFKPHP_01636	CDS	1374				hypothetical protein
DINFKPHP_01637	CDS	693	fixK_2		COG0664	Nitrogen fixation regulation protein FixK
DINFKPHP_01638	CDS	393			COG0537	putative HIT-like protein
DINFKPHP_01639	CDS	474	greA		COG0782	Transcription elongation factor GreA
DINFKPHP_01640	CDS	1068				hypothetical protein
DINFKPHP_01641	CDS	3831				hypothetical protein
DINFKPHP_01642	CDS	3723	oar_1			Protein oar
DINFKPHP_01643	CDS	939		1.1.1.81	COG0111	Hydroxypyruvate reductase
DINFKPHP_01644	CDS	1365			COG2239	Magnesium transporter MgtE
DINFKPHP_01645	CDS	777	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
DINFKPHP_01646	CDS	1449	pepA	3.4.11.1		putative cytosol aminopeptidase
DINFKPHP_01647	CDS	1080	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
DINFKPHP_01648	CDS	546				hypothetical protein
DINFKPHP_01649	CDS	189	rpmF			50S ribosomal protein L32
DINFKPHP_01650	CDS	963	plsX	2.3.1.-		Phosphate acyltransferase
DINFKPHP_01651	CDS	1008	fabH_1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
