locus_tag	ftype	length_bp	gene	EC_number	COG	product
EBFFFBAL_01731	CDS	708	hndD	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
EBFFFBAL_01732	CDS	1653	hndC_2	1.12.1.3	COG1145	NADP-reducing hydrogenase subunit HndC
EBFFFBAL_01733	CDS	1398		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
EBFFFBAL_01734	CDS	339				hypothetical protein
EBFFFBAL_01735	CDS	144	tatA_3		COG1826	Sec-independent protein translocase protein TatA
EBFFFBAL_01736	CDS	147				hypothetical protein
EBFFFBAL_01737	CDS	1620				hypothetical protein
EBFFFBAL_01738	CDS	1512				hypothetical protein
EBFFFBAL_01739	CDS	1287	phoA_2	3.1.3.1	COG1785	Alkaline phosphatase
EBFFFBAL_01740	CDS	213				hypothetical protein
EBFFFBAL_01741	CDS	1392				hypothetical protein
EBFFFBAL_01742	CDS	960	ddl_2	6.3.2.4		D-alanine--D-alanine ligase
EBFFFBAL_01743	CDS	333				hypothetical protein
EBFFFBAL_01744	CDS	195				hypothetical protein
EBFFFBAL_01745	CDS	510				hypothetical protein
EBFFFBAL_01746	CDS	1149	odh	1.5.1.28		Opine dehydrogenase
EBFFFBAL_01747	CDS	1632				hypothetical protein
EBFFFBAL_01748	CDS	1371	argH	4.3.2.1	COG0165	Argininosuccinate lyase
EBFFFBAL_01749	CDS	1266	argG	6.3.4.5	COG0137	Argininosuccinate synthase
EBFFFBAL_01750	CDS	891	ctaB_2	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
EBFFFBAL_01751	CDS	825	yccM_2		COG0348	Putative electron transport protein YccM
EBFFFBAL_01752	CDS	99				hypothetical protein
EBFFFBAL_01753	CDS	309				hypothetical protein
EBFFFBAL_01754	CDS	873				hypothetical protein
EBFFFBAL_01755	CDS	1308	pucC			Protein PucC
EBFFFBAL_01756	CDS	633	racA			Chromosome-anchoring protein RacA
EBFFFBAL_01757	CDS	2802		3.6.3.8		Calcium-transporting ATPase 1
EBFFFBAL_01758	CDS	1302	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
EBFFFBAL_01759	CDS	420	sdhC		COG2009	Succinate dehydrogenase 2 membrane subunit SdhC
EBFFFBAL_01760	CDS	387				hypothetical protein
EBFFFBAL_01761	CDS	1794	sdhA	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
EBFFFBAL_01762	CDS	714	sdhB_1	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
EBFFFBAL_01763	tRNA	76				tRNA-Arg(cct)
EBFFFBAL_01764	CDS	228				hypothetical protein
EBFFFBAL_01765	CDS	3153				hypothetical protein
EBFFFBAL_01766	CDS	1197	bglA_1	3.2.1.73		Beta-glucanase
EBFFFBAL_01767	CDS	1077	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
EBFFFBAL_01768	CDS	972	araP		COG1175	L-arabinose transport system permease protein AraP
EBFFFBAL_01769	CDS	1494				hypothetical protein
EBFFFBAL_01770	CDS	315				hypothetical protein
EBFFFBAL_01771	CDS	1842	glmS_2	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
EBFFFBAL_01772	CDS	1047	mreB_2		COG1077	Rod shape-determining protein MreB
EBFFFBAL_01773	CDS	864	mreC			Cell shape-determining protein MreC
EBFFFBAL_01774	CDS	501				hypothetical protein
EBFFFBAL_01775	CDS	2535	mrdA_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
EBFFFBAL_01776	CDS	672	minC		COG0850	Septum site-determining protein MinC
EBFFFBAL_01777	CDS	804	minD		COG2894	Septum site-determining protein MinD
EBFFFBAL_01778	CDS	258	minE		COG0851	Cell division topological specificity factor
EBFFFBAL_01779	CDS	1104	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
EBFFFBAL_01780	CDS	1680	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
EBFFFBAL_01781	tRNA	73				tRNA-Gln(ctg)
EBFFFBAL_01782	CDS	534	rplY		COG1825	50S ribosomal protein L25
EBFFFBAL_01783	CDS	615	nudL	3.6.1.-		putative Nudix hydrolase NudL
EBFFFBAL_01784	CDS	825	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
EBFFFBAL_01785	CDS	276				hypothetical protein
EBFFFBAL_01786	CDS	1125	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
EBFFFBAL_01787	CDS	1173	iscS	2.8.1.7		Cysteine desulfurase IscS
EBFFFBAL_01788	CDS	1422		5.4.2.8	COG1109	putative phosphomannomutase
EBFFFBAL_01789	CDS	798	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
EBFFFBAL_01790	CDS	999	hepT	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
EBFFFBAL_01791	CDS	594			COG5424	PqqC-like protein
EBFFFBAL_01792	CDS	426	guaB_2	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
EBFFFBAL_01793	CDS	669	devR			DNA-binding transcriptional activator DevR/DosR
EBFFFBAL_01794	CDS	1356	dosT	2.7.13.3	COG2203	Oxygen sensor histidine kinase response regulator DosT
EBFFFBAL_01795	CDS	378				hypothetical protein
EBFFFBAL_01796	CDS	336				hypothetical protein
EBFFFBAL_01797	CDS	687				hypothetical protein
EBFFFBAL_01798	CDS	1497	ctpB_1	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
EBFFFBAL_01799	CDS	240				hypothetical protein
EBFFFBAL_01800	CDS	648	ppaX_1	3.6.1.1		Pyrophosphatase PpaX
EBFFFBAL_01801	CDS	1191	emrA		COG1566	Multidrug export protein EmrA
EBFFFBAL_01802	CDS	678	ideR_2		COG1321	Iron-dependent repressor IdeR
EBFFFBAL_01803	CDS	921	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
EBFFFBAL_01804	CDS	1158	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
EBFFFBAL_01805	CDS	1803	scpA_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
EBFFFBAL_01806	CDS	2010	rpfG_3	3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase response regulator RpfG
EBFFFBAL_01807	CDS	477	paaZ		COG2030	Bifunctional protein PaaZ
EBFFFBAL_01808	CDS	3510	pbpG		COG0744	Penicillin-binding protein 2D
EBFFFBAL_01809	CDS	1416			COG0053	putative cation efflux system protein
EBFFFBAL_01810	CDS	171				hypothetical protein
EBFFFBAL_01811	CDS	534	opcR		COG1510	HTH-type transcriptional repressor OpcR
EBFFFBAL_01812	CDS	402				hypothetical protein
EBFFFBAL_01813	CDS	924			COG0574	putative protein
EBFFFBAL_01814	CDS	2217				hypothetical protein
EBFFFBAL_01815	CDS	1443	pepN_1	3.4.11.2		Aminopeptidase N
EBFFFBAL_01816	CDS	936	gpmI_2	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
EBFFFBAL_01817	CDS	570			COG0500	putative protein
EBFFFBAL_01818	CDS	2064	fusA_1		COG0480	Elongation factor G
EBFFFBAL_01819	CDS	468	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
EBFFFBAL_01820	CDS	852	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
EBFFFBAL_01821	CDS	4173	glgA	2.4.1.21	COG0297	Glycogen synthase
EBFFFBAL_01822	CDS	210				hypothetical protein
EBFFFBAL_01823	CDS	951				hypothetical protein
EBFFFBAL_01824	CDS	606	sodA	1.15.1.1		Superoxide dismutase [Mn]
EBFFFBAL_01825	CDS	426	fdxA			Ferredoxin 7Fe
EBFFFBAL_01826	CDS	1290	prsA_1	5.2.1.8	COG0760	Foldase protein PrsA
EBFFFBAL_01827	CDS	276	rpsR		COG0238	30S ribosomal protein S18
EBFFFBAL_01828	CDS	459	ssb_3		COG0629	Single-stranded DNA-binding protein
EBFFFBAL_01829	CDS	459	rpsF_2		COG0360	30S ribosomal protein S6
EBFFFBAL_01830	CDS	375				hypothetical protein
EBFFFBAL_01831	CDS	723	alaS_3	6.1.1.7		Alanine--tRNA ligase
EBFFFBAL_01832	CDS	672	yedK_2	3.4.-.-	COG2135	Putative SOS response-associated peptidase YedK
EBFFFBAL_01833	CDS	1146				hypothetical protein
EBFFFBAL_01834	CDS	363				hypothetical protein
EBFFFBAL_01835	CDS	336				hypothetical protein
EBFFFBAL_01836	CDS	585	sigW_3		COG1595	ECF RNA polymerase sigma factor SigW
EBFFFBAL_01837	CDS	1215				hypothetical protein
EBFFFBAL_01838	CDS	459				hypothetical protein
EBFFFBAL_01839	CDS	591	sigW_4		COG1595	ECF RNA polymerase sigma factor SigW
EBFFFBAL_01840	CDS	1758	proS_2	6.1.1.15	COG0442	Proline--tRNA ligase
EBFFFBAL_01841	CDS	918			COG1752	putative NTE family protein
EBFFFBAL_01842	CDS	228				hypothetical protein
EBFFFBAL_01843	CDS	660				hypothetical protein
EBFFFBAL_01844	CDS	2025	ligA	6.5.1.2	COG0272	DNA ligase
EBFFFBAL_01845	CDS	1209	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
EBFFFBAL_01846	CDS	1197	rlmI_3	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
EBFFFBAL_01847	CDS	264		1.-.-.-	COG0695	Putative glutaredoxin.1
EBFFFBAL_01848	CDS	624	ydaF_2	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
EBFFFBAL_01849	CDS	1029		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
EBFFFBAL_01850	CDS	1092				hypothetical protein
EBFFFBAL_01851	CDS	1530	Vejahgd	1.2.1.92	COG1012	3,6-anhydro-alpha-L-galactose dehydrogenase
EBFFFBAL_01852	CDS	858	ypbG		COG1408	putative protein YpbG
EBFFFBAL_01853	CDS	639	yigZ		COG1739	IMPACT family member YigZ
EBFFFBAL_01854	CDS	747	nnr_2		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
EBFFFBAL_01855	CDS	810				hypothetical protein
EBFFFBAL_01856	CDS	636				hypothetical protein
EBFFFBAL_01857	tRNA	73				tRNA-His(gtg)
EBFFFBAL_01858	CDS	1278	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
EBFFFBAL_01859	CDS	768	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
EBFFFBAL_01860	CDS	1083				hypothetical protein
EBFFFBAL_01861	CDS	600				hypothetical protein
EBFFFBAL_01862	CDS	624				hypothetical protein
EBFFFBAL_01863	CDS	2046				hypothetical protein
EBFFFBAL_01864	CDS	378				hypothetical protein
EBFFFBAL_01865	CDS	780	scpA_2		COG1354	Segregation and condensation protein A
EBFFFBAL_01866	CDS	360	trxA_1		COG0526	Thioredoxin
EBFFFBAL_01867	CDS	243				hypothetical protein
EBFFFBAL_01868	CDS	1383	cprA_3	3.8.1.-		3-chloro-4-hydroxyphenylacetate reductive dehalogenase
EBFFFBAL_01869	CDS	657	uvrY		COG2197	Response regulator UvrY
EBFFFBAL_01870	CDS	1263	degS_4	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase DegS
EBFFFBAL_01871	CDS	393				hypothetical protein
EBFFFBAL_01872	CDS	651	degU_2		COG2197	Transcriptional regulatory protein DegU
EBFFFBAL_01873	CDS	2076	rsbU_2	3.1.3.3	COG2208	Phosphoserine phosphatase RsbU
EBFFFBAL_01874	CDS	417	rsbW	2.7.11.1	COG2172	Serine-protein kinase RsbW
EBFFFBAL_01875	CDS	336			COG1366	Putative anti-sigma factor antagonist
EBFFFBAL_01876	CDS	381				hypothetical protein
EBFFFBAL_01877	CDS	1668				hypothetical protein
EBFFFBAL_01878	CDS	1188	pqqE_1			Coenzyme PQQ synthesis protein E
EBFFFBAL_01879	CDS	1005				hypothetical protein
EBFFFBAL_01880	CDS	1626	albA	1.21.98.-	COG0535	Antilisterial bacteriocin subtilosin biosynthesis protein AlbA
EBFFFBAL_01881	CDS	1593				hypothetical protein
EBFFFBAL_01882	CDS	621	scpB		COG1386	Segregation and condensation protein B
EBFFFBAL_01883	CDS	768	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
EBFFFBAL_01884	CDS	3423			COG3391	PE-PGRS family protein PE_PGRS18
EBFFFBAL_01885	CDS	1140	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
EBFFFBAL_01886	CDS	867	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
EBFFFBAL_01887	CDS	237	acpA		COG0236	Acyl carrier protein
EBFFFBAL_01888	CDS	1029	fni	5.3.3.2	COG1304	Isopentenyl-diphosphate delta-isomerase
EBFFFBAL_01889	CDS	1014		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
EBFFFBAL_01890	CDS	1218	hemN	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
EBFFFBAL_01891	CDS	1182				hypothetical protein
EBFFFBAL_01892	CDS	1287	aarA	2.3.3.16		Citrate synthase
EBFFFBAL_01893	CDS	936	mdh	1.1.1.37	COG0039	Malate dehydrogenase
EBFFFBAL_01894	CDS	966	trxB_1	1.8.1.9	COG0492	Thioredoxin reductase
EBFFFBAL_01895	CDS	888	pstS			Phosphate-binding protein PstS
EBFFFBAL_01896	CDS	897	pstC		COG0573	Phosphate transport system permease protein PstC
EBFFFBAL_01897	CDS	867	pstA2		COG0581	Phosphate transport system permease protein PstA 2
EBFFFBAL_01898	CDS	771	pstB3_2	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 3
EBFFFBAL_01899	CDS	1602	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
EBFFFBAL_01900	CDS	450				hypothetical protein
EBFFFBAL_01901	CDS	915	yedA_1			putative inner membrane transporter YedA
EBFFFBAL_01902	CDS	957	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
EBFFFBAL_01903	CDS	198				hypothetical protein
EBFFFBAL_01904	CDS	387				hypothetical protein
EBFFFBAL_01905	CDS	1302				hypothetical protein
EBFFFBAL_01906	CDS	762				hypothetical protein
EBFFFBAL_01907	CDS	378				hypothetical protein
EBFFFBAL_01908	CDS	543				hypothetical protein
EBFFFBAL_01909	CDS	747	sphR		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein SphR
EBFFFBAL_01910	CDS	597			COG1259	putative protein
EBFFFBAL_01911	CDS	1377	dnaC_1	3.6.4.12	COG0305	Replicative DNA helicase
EBFFFBAL_01912	CDS	669				hypothetical protein
EBFFFBAL_01913	CDS	1227	dnaC_2		COG1484	DNA replication protein DnaC
EBFFFBAL_01914	CDS	1611		5.3.1.29		Putative thiazole biosynthetic enzyme
EBFFFBAL_01915	CDS	1065	fbpA		COG1840	Iron-utilization periplasmic protein
EBFFFBAL_01916	CDS	1587	cysW		COG4208	Sulfate transport system permease protein CysW
EBFFFBAL_01917	CDS	1053	fbpC	3.6.3.30		Fe(3+) ions import ATP-binding protein FbpC
EBFFFBAL_01918	CDS	663	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
EBFFFBAL_01919	CDS	1245			COG2081	putative protein
EBFFFBAL_01920	CDS	561				hypothetical protein
EBFFFBAL_01921	CDS	891	menA_2	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
EBFFFBAL_01922	CDS	711	menG_2	2.1.1.163		Demethylmenaquinone methyltransferase
EBFFFBAL_01923	CDS	276	ssuC		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
EBFFFBAL_01924	CDS	1332	pqqE_2			Coenzyme PQQ synthesis protein E
EBFFFBAL_01925	CDS	1743	pleD_3			Response regulator PleD
EBFFFBAL_01926	CDS	936	cysK_3	2.5.1.47		Cysteine synthase
EBFFFBAL_01927	tRNA	74				tRNA-Glu(ctc)
EBFFFBAL_01928	CDS	3792		3.1.4.-	COG3437	3'3'-cGAMP-specific phosphodiesterase 2
EBFFFBAL_01929	CDS	411				hypothetical protein
EBFFFBAL_01930	CDS	648				hypothetical protein
EBFFFBAL_01931	CDS	453				hypothetical protein
EBFFFBAL_01932	CDS	477				hypothetical protein
EBFFFBAL_01933	CDS	882	cysD_1	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
EBFFFBAL_01934	CDS	999				hypothetical protein
EBFFFBAL_01935	CDS	498	resA_4			Thiol-disulfide oxidoreductase ResA
EBFFFBAL_01936	CDS	915	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
EBFFFBAL_01937	CDS	1143				hypothetical protein
EBFFFBAL_01938	CDS	912	pleD_4			Response regulator PleD
EBFFFBAL_01939	CDS	2424	copA	3.6.3.54	COG2217	Copper-exporting P-type ATPase
EBFFFBAL_01940	CDS	219				hypothetical protein
EBFFFBAL_01941	CDS	204	copP		COG2608	COP-associated protein
EBFFFBAL_01942	CDS	270	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
EBFFFBAL_01943	CDS	297				hypothetical protein
EBFFFBAL_01944	CDS	378				hypothetical protein
EBFFFBAL_01945	CDS	561	resA_5			Thiol-disulfide oxidoreductase ResA
EBFFFBAL_01946	CDS	741	lgt_1	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
EBFFFBAL_01947	CDS	729	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
EBFFFBAL_01948	CDS	357	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
EBFFFBAL_01949	CDS	489	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
EBFFFBAL_01950	CDS	633	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
EBFFFBAL_01951	CDS	567	hpf		COG1544	Ribosome hibernation promotion factor
EBFFFBAL_01952	CDS	720	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
EBFFFBAL_01953	CDS	954				hypothetical protein
EBFFFBAL_01954	CDS	999				hypothetical protein
EBFFFBAL_01955	CDS	1416			COG4962	Putative conjugal transfer protein
EBFFFBAL_01956	CDS	297				hypothetical protein
EBFFFBAL_01957	CDS	1164				hypothetical protein
EBFFFBAL_01958	CDS	762	yceI			Protein YceI
EBFFFBAL_01959	CDS	741	glnQ_2			Glutamine transport ATP-binding protein GlnQ
EBFFFBAL_01960	CDS	822	glnM_2		COG0765	putative glutamine ABC transporter permease protein GlnM
EBFFFBAL_01961	CDS	861	tcyA		COG0834	L-cystine-binding protein TcyA
EBFFFBAL_01962	CDS	516				hypothetical protein
EBFFFBAL_01963	CDS	1236	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
EBFFFBAL_01964	CDS	1065		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
EBFFFBAL_01965	CDS	609	odhI_2		COG1716	Oxoglutarate dehydrogenase inhibitor
EBFFFBAL_01966	CDS	768	lipB	2.3.1.181	COG0321	Octanoyltransferase
EBFFFBAL_01967	CDS	1437	dprE1	1.1.98.3	COG0277	Decaprenylphosphoryl-beta-D-ribose oxidase
EBFFFBAL_01968	CDS	780		1.-.-.-	COG1028	putative oxidoreductase
EBFFFBAL_01969	CDS	717	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
EBFFFBAL_01970	CDS	984	tkrA_2	1.1.1.79		Glyoxylate/hydroxypyruvate reductase B
EBFFFBAL_01971	CDS	585	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
EBFFFBAL_01972	CDS	366	nbaC	1.13.11.6		3-hydroxyanthranilate 3,4-dioxygenase
EBFFFBAL_01973	CDS	1014	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
EBFFFBAL_01974	CDS	717	ppaX_2	3.6.1.1	COG0546	Pyrophosphatase PpaX
EBFFFBAL_01975	CDS	576		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
EBFFFBAL_01976	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
EBFFFBAL_01977	CDS	438				hypothetical protein
EBFFFBAL_01978	CDS	927	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
EBFFFBAL_01979	CDS	1278				hypothetical protein
EBFFFBAL_01980	CDS	714				hypothetical protein
EBFFFBAL_01981	CDS	906	prsA_2	5.2.1.8	COG0760	Foldase protein PrsA
EBFFFBAL_01982	CDS	666	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
EBFFFBAL_01983	CDS	606				hypothetical protein
EBFFFBAL_01984	CDS	1026	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
EBFFFBAL_01985	CDS	2544	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
EBFFFBAL_01986	CDS	285				hypothetical protein
EBFFFBAL_01987	CDS	252				hypothetical protein
EBFFFBAL_01988	CDS	750				hypothetical protein
EBFFFBAL_01989	CDS	621				hypothetical protein
EBFFFBAL_01990	CDS	2172				hypothetical protein
EBFFFBAL_01991	CDS	633				hypothetical protein
EBFFFBAL_01992	CDS	1806				hypothetical protein
EBFFFBAL_01993	CDS	1053				hypothetical protein
EBFFFBAL_01994	CDS	558				hypothetical protein
EBFFFBAL_01995	CDS	336				hypothetical protein
EBFFFBAL_01996	CDS	1215	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
EBFFFBAL_01997	CDS	429				hypothetical protein
EBFFFBAL_01998	CDS	621		2.1.1.-		putative methyltransferase
EBFFFBAL_01999	CDS	765	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
EBFFFBAL_02000	CDS	837	panC	6.3.2.1	COG0414	Pantothenate synthetase
EBFFFBAL_02001	CDS	951	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
EBFFFBAL_02002	CDS	885	panB_1	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
EBFFFBAL_02003	CDS	1038	stkP_4	2.7.11.1	COG0515	Serine/threonine-protein kinase StkP
EBFFFBAL_02004	CDS	456				hypothetical protein
EBFFFBAL_02005	CDS	1170	soxB_2	1.5.3.1		Sarcosine oxidase subunit beta
EBFFFBAL_02006	CDS	231				hypothetical protein
EBFFFBAL_02007	CDS	309	spoVS		COG2359	Stage V sporulation protein S
EBFFFBAL_02008	CDS	666	dck_1	2.7.1.74	COG1428	Deoxyadenosine/deoxycytidine kinase
EBFFFBAL_02009	CDS	2364				hypothetical protein
EBFFFBAL_02010	CDS	1134	dnaN		COG0592	Beta sliding clamp
EBFFFBAL_02011	CDS	1914				hypothetical protein
EBFFFBAL_02012	CDS	474				hypothetical protein
EBFFFBAL_02013	CDS	162				hypothetical protein
EBFFFBAL_02014	CDS	1377	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
EBFFFBAL_02015	CDS	1428				hypothetical protein
EBFFFBAL_02016	CDS	609				hypothetical protein
EBFFFBAL_02017	CDS	1821			COG1132	putative ABC transporter ATP-binding protein
EBFFFBAL_02018	CDS	1776		3.6.3.-		Putative multidrug export ATP-binding/permease protein
EBFFFBAL_02019	CDS	735				hypothetical protein
EBFFFBAL_02020	CDS	753		2.1.1.-	COG0500	putative methyltransferase
EBFFFBAL_02021	CDS	498	dhfrIII	1.5.1.3		Dihydrofolate reductase type 3
EBFFFBAL_02022	CDS	795	thyA2	2.1.1.45	COG0207	Thymidylate synthase 2
EBFFFBAL_02023	CDS	933	ribF		COG0196	Riboflavin biosynthesis protein RibF
EBFFFBAL_02024	CDS	906	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
EBFFFBAL_02025	CDS	963	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
EBFFFBAL_02026	CDS	381	rbfA			Ribosome-binding factor A
EBFFFBAL_02027	CDS	1836	infB			Translation initiation factor IF-2
EBFFFBAL_02028	CDS	258				hypothetical protein
EBFFFBAL_02029	CDS	1914	nusA		COG0195	Transcription termination/antitermination protein NusA
EBFFFBAL_02030	CDS	561				hypothetical protein
EBFFFBAL_02031	CDS	2625	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
EBFFFBAL_02032	CDS	804	prpC_2	3.1.3.16	COG0631	Protein phosphatase PrpC
EBFFFBAL_02033	CDS	1929				hypothetical protein
EBFFFBAL_02034	CDS	1896	hepC	4.2.2.8		Heparin-sulfate lyase
EBFFFBAL_02035	CDS	1218	epsD	2.4.-.-		Putative glycosyltransferase EpsD
EBFFFBAL_02036	CDS	918				hypothetical protein
EBFFFBAL_02037	CDS	1023				hypothetical protein
EBFFFBAL_02038	CDS	2226				hypothetical protein
EBFFFBAL_02039	CDS	2526	priA	3.6.4.-	COG1198	Primosomal protein N'
EBFFFBAL_02040	CDS	504	gpt	2.4.2.22		Xanthine phosphoribosyltransferase
EBFFFBAL_02041	CDS	831	mscS		COG0668	Small-conductance mechanosensitive channel
EBFFFBAL_02042	CDS	1011	epsE	2.4.-.-	COG0463	Putative glycosyltransferase EpsE
EBFFFBAL_02043	CDS	759		2.1.1.-		putative S-adenosylmethionine-dependent methyltransferase/MSMEI_2290
EBFFFBAL_02044	CDS	1245		3.4.24.-	COG0612	putative zinc protease
EBFFFBAL_02045	CDS	1299		3.4.24.-	COG0612	putative zinc protease
EBFFFBAL_02046	CDS	360	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
EBFFFBAL_02047	CDS	2511	quiP	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
EBFFFBAL_02048	CDS	1242	epsK			putative membrane protein EpsK
EBFFFBAL_02049	CDS	1530				hypothetical protein
EBFFFBAL_02050	CDS	753				Insertion sequence IS5376 putative ATP-binding protein
EBFFFBAL_02051	CDS	915				hypothetical protein
EBFFFBAL_02052	CDS	1395				hypothetical protein
EBFFFBAL_02053	CDS	903	yxlF	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
EBFFFBAL_02054	CDS	1218	yhaP_1		COG1668	putative protein YhaP
EBFFFBAL_02055	CDS	1233	yhaP_2		COG1668	putative protein YhaP
EBFFFBAL_02056	CDS	1248				hypothetical protein
EBFFFBAL_02057	CDS	321				hypothetical protein
EBFFFBAL_02058	CDS	633				hypothetical protein
EBFFFBAL_02059	CDS	1365	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
EBFFFBAL_02060	CDS	459				hypothetical protein
EBFFFBAL_02061	CDS	261				hypothetical protein
EBFFFBAL_02062	CDS	360				hypothetical protein
EBFFFBAL_02063	CDS	1506				hypothetical protein
EBFFFBAL_02064	CDS	1437	comEC		COG0658	ComE operon protein 3
EBFFFBAL_02065	CDS	324	trxA_2		COG0526	Thioredoxin
EBFFFBAL_02066	CDS	876		3.5.1.93		Glutaryl-7-aminocephalosporanic-acid acylase
EBFFFBAL_02067	CDS	762	pvdQ	3.5.1.97	COG2366	Acyl-homoserine lactone acylase PvdQ
EBFFFBAL_02068	CDS	375	aac	3.5.1.-		Aculeacin-A acylase
EBFFFBAL_02069	CDS	387	zur		COG0735	Zinc uptake regulation protein
EBFFFBAL_02070	CDS	942	larMN		COG0310	putative fused nickel transport protein LarMN
EBFFFBAL_02071	CDS	792	nikQ		COG0619	Nickel transport protein NikQ
EBFFFBAL_02072	CDS	759	ecfA3	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA3
EBFFFBAL_02073	CDS	1212	metK	2.5.1.6		S-adenosylmethionine synthase
EBFFFBAL_02074	CDS	813	cyaA	4.6.1.1	COG2114	Adenylate cyclase 1
