locus_tag	ftype	length_bp	gene	EC_number	COG	product
MBEMIEPC_01050	CDS	1110	pheA_1	4.2.1.51		Prephenate dehydratase
MBEMIEPC_01051	CDS	228	gyrA	5.99.1.3	COG0188	DNA gyrase subunit A
MBEMIEPC_01052	CDS	1188		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
MBEMIEPC_01053	CDS	582	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
MBEMIEPC_01054	CDS	369	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
MBEMIEPC_01055	CDS	405				hypothetical protein
MBEMIEPC_01056	CDS	321			COG2963	Insertion element IS6110 uncharacterized 12.0 kDa protein
MBEMIEPC_01057	CDS	897				hypothetical protein
MBEMIEPC_01058	CDS	168				hypothetical protein
MBEMIEPC_01059	CDS	1194	ahcY_2	3.3.1.1	COG0499	Adenosylhomocysteinase
MBEMIEPC_01060	CDS	210				hypothetical protein
MBEMIEPC_01061	CDS	1134	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
MBEMIEPC_01062	CDS	1446		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
MBEMIEPC_01063	CDS	918				hypothetical protein
MBEMIEPC_01064	CDS	717				hypothetical protein
MBEMIEPC_01065	CDS	624				hypothetical protein
MBEMIEPC_01066	CDS	954				hypothetical protein
MBEMIEPC_01067	CDS	1023		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
MBEMIEPC_01068	CDS	927	rsbP	3.1.3.3	COG2208	Phosphoserine phosphatase RsbP
MBEMIEPC_01069	CDS	537				hypothetical protein
MBEMIEPC_01070	CDS	447				hypothetical protein
MBEMIEPC_01071	CDS	987	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
MBEMIEPC_01072	CDS	1095	cdhR_2		COG4977	HTH-type transcriptional regulator CdhR
MBEMIEPC_01073	CDS	2568	dmg_2	1.5.3.10		Dimethylglycine oxidase
MBEMIEPC_01074	CDS	909				hypothetical protein
MBEMIEPC_01075	CDS	516	ycaD			putative MFS-type transporter YcaD
MBEMIEPC_01076	CDS	249				hypothetical protein
MBEMIEPC_01077	CDS	1059	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
MBEMIEPC_01078	CDS	969		1.1.1.184		Aldo/keto reductase
MBEMIEPC_01079	CDS	1692			COG3653	putative protein
MBEMIEPC_01080	CDS	1350		1.14.-.-		Cytochrome P450-terp
MBEMIEPC_01081	CDS	993	argK_1	3.6.5.-	COG1703	GTPase ArgK
MBEMIEPC_01082	CDS	2154	scpA_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
MBEMIEPC_01083	CDS	411				hypothetical protein
MBEMIEPC_01084	CDS	2844	accC_2	6.3.4.14	COG0439	Biotin carboxylase
MBEMIEPC_01085	CDS	1725	pccB_2	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
MBEMIEPC_01086	CDS	771		1.-.-.-		putative oxidoreductase
MBEMIEPC_01087	CDS	375				hypothetical protein
MBEMIEPC_01088	CDS	1041	rbn_2	3.1.-.-	COG1234	Ribonuclease BN
MBEMIEPC_01089	CDS	1023				hypothetical protein
MBEMIEPC_01090	CDS	1533	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
MBEMIEPC_01091	CDS	573	def_1	3.5.1.88	COG0242	Peptide deformylase
MBEMIEPC_01092	CDS	144				hypothetical protein
MBEMIEPC_01093	CDS	603		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
MBEMIEPC_01094	CDS	339	zapA		COG3027	Cell division protein ZapA
MBEMIEPC_01095	CDS	198				hypothetical protein
MBEMIEPC_01096	CDS	534				hypothetical protein
MBEMIEPC_01097	CDS	1344	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
MBEMIEPC_01098	CDS	597				hypothetical protein
MBEMIEPC_01099	CDS	1581	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
MBEMIEPC_01100	CDS	297				hypothetical protein
MBEMIEPC_01101	CDS	531				hypothetical protein
MBEMIEPC_01102	CDS	480				hypothetical protein
MBEMIEPC_01103	CDS	3459				hypothetical protein
MBEMIEPC_01104	CDS	591		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
MBEMIEPC_01105	CDS	1905	icmF		COG1703	Fused isobutyryl-CoA mutase
MBEMIEPC_01106	CDS	534	mgl	4.4.1.11	COG0626	L-methionine gamma-lyase
MBEMIEPC_01107	CDS	906	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
MBEMIEPC_01108	CDS	654	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
MBEMIEPC_01109	CDS	1476	fhuE		COG4773	FhuE receptor
MBEMIEPC_01110	CDS	1593	dag_1	3.5.1.82		N-acyl-D-glutamate deacylase
MBEMIEPC_01111	CDS	1017	virS_1			HTH-type transcriptional regulator VirS
MBEMIEPC_01112	CDS	1083				hypothetical protein
MBEMIEPC_01113	CDS	396	xecE_2	1.1.1.269		2-(S)-hydroxypropyl-CoM dehydrogenase
MBEMIEPC_01114	CDS	483				hypothetical protein
MBEMIEPC_01115	CDS	1245				hypothetical protein
MBEMIEPC_01116	CDS	1179				hypothetical protein
MBEMIEPC_01117	CDS	750	tsaC1	1.2.1.62		4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
MBEMIEPC_01118	CDS	1296	dapE_3	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
MBEMIEPC_01119	CDS	927	dmlR_1			HTH-type transcriptional regulator DmlR
MBEMIEPC_01120	CDS	165				hypothetical protein
MBEMIEPC_01121	CDS	513				hypothetical protein
MBEMIEPC_01122	CDS	1125	tdh	1.1.1.103		L-threonine 3-dehydrogenase
MBEMIEPC_01123	CDS	1092		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
MBEMIEPC_01124	CDS	1278	lgoT_1			putative L-galactonate transporter
MBEMIEPC_01125	CDS	2595	mexB_2		COG0841	Multidrug resistance protein MexB
MBEMIEPC_01126	CDS	681				hypothetical protein
MBEMIEPC_01127	CDS	1119	oprF_2		COG2885	Outer membrane porin F
MBEMIEPC_01128	CDS	435				hypothetical protein
MBEMIEPC_01129	CDS	114				hypothetical protein
MBEMIEPC_01130	CDS	834	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
MBEMIEPC_01131	CDS	492				hypothetical protein
MBEMIEPC_01132	CDS	537	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
MBEMIEPC_01133	CDS	843	btuF		COG0614	Vitamin B12-binding protein
MBEMIEPC_01134	CDS	2667	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
MBEMIEPC_01135	CDS	1668	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
MBEMIEPC_01136	CDS	561	cobO	2.5.1.-	COG2096	Cobalamin adenosyltransferase
MBEMIEPC_01137	CDS	576				hypothetical protein
MBEMIEPC_01138	CDS	3417				hypothetical protein
MBEMIEPC_01139	CDS	1338	bepC			Outer membrane efflux protein BepC
MBEMIEPC_01140	CDS	867	prmA_1	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
MBEMIEPC_01141	CDS	1317	accC_3	6.3.4.14	COG0439	Biotin carboxylase
MBEMIEPC_01142	CDS	444	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
MBEMIEPC_01143	CDS	441	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
MBEMIEPC_01144	CDS	465	dsbD_1	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
MBEMIEPC_01145	CDS	678				hypothetical protein
MBEMIEPC_01146	CDS	1059				hypothetical protein
MBEMIEPC_01147	CDS	2025	hppA1	3.6.1.1	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
MBEMIEPC_01148	CDS	2067	pepO	3.4.24.-	COG3590	Neutral endopeptidase
MBEMIEPC_01149	CDS	696	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
MBEMIEPC_01150	CDS	978	nlhH_2	3.1.1.1	COG0657	Carboxylesterase NlhH
MBEMIEPC_01151	CDS	810	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
MBEMIEPC_01152	CDS	801	gdhI_1	1.1.1.47	COG1028	Glucose 1-dehydrogenase 1
MBEMIEPC_01153	CDS	813		3.1.1.2		Arylesterase
MBEMIEPC_01154	CDS	480	coxS	1.2.5.3		Carbon monoxide dehydrogenase small chain
MBEMIEPC_01155	CDS	2250	hcrA	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit alpha
MBEMIEPC_01156	CDS	456	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
MBEMIEPC_01157	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
MBEMIEPC_01158	CDS	777				hypothetical protein
MBEMIEPC_01159	CDS	1017	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
MBEMIEPC_01160	CDS	627	msrQ		COG2717	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
MBEMIEPC_01161	CDS	435				hypothetical protein
MBEMIEPC_01162	CDS	2022	pctC		COG0840	Methyl-accepting chemotaxis protein PctC
MBEMIEPC_01163	CDS	543				hypothetical protein
MBEMIEPC_01164	CDS	360	walR_1		COG0745	Transcriptional regulatory protein WalR
MBEMIEPC_01165	CDS	387	walR_2		COG0745	Transcriptional regulatory protein WalR
MBEMIEPC_01166	CDS	960	gshB	6.3.2.3	COG0189	Glutathione synthetase
MBEMIEPC_01167	CDS	897				hypothetical protein
MBEMIEPC_01168	CDS	552				hypothetical protein
MBEMIEPC_01169	CDS	390	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
MBEMIEPC_01170	CDS	366	pilT_2		COG2805	Twitching mobility protein
MBEMIEPC_01171	CDS	1773				hypothetical protein
MBEMIEPC_01172	CDS	477	nudC_1	3.6.1.22		NADH pyrophosphatase
MBEMIEPC_01173	CDS	1476	glpK	2.7.1.30		Glycerol kinase
MBEMIEPC_01174	CDS	327				hypothetical protein
MBEMIEPC_01175	CDS	231			COG5007	putative protein
MBEMIEPC_01176	CDS	579	lptC			Lipopolysaccharide export system protein LptC
MBEMIEPC_01177	CDS	531	lptA		COG1934	Lipopolysaccharide export system protein LptA
MBEMIEPC_01178	CDS	726	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
MBEMIEPC_01179	CDS	144				hypothetical protein
MBEMIEPC_01180	CDS	297				hypothetical protein
MBEMIEPC_01181	CDS	1164	estB_1	3.1.1.-	COG1680	Esterase EstB
MBEMIEPC_01182	CDS	597		2.1.1.-	COG1901	Putative pseudouridine methyltransferase
MBEMIEPC_01183	CDS	1407	trkH		COG0168	Trk system potassium uptake protein TrkH
MBEMIEPC_01184	CDS	1374	trkA		COG0569	Trk system potassium uptake protein TrkA
MBEMIEPC_01185	CDS	1281	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
MBEMIEPC_01186	CDS	939	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
MBEMIEPC_01187	CDS	504	def_2	3.5.1.88	COG0242	Peptide deformylase
MBEMIEPC_01188	CDS	429				hypothetical protein
MBEMIEPC_01189	CDS	1125	mdtA_2			Multidrug resistance protein MdtA
MBEMIEPC_01190	CDS	3165	mexB_3		COG0841	Multidrug resistance protein MexB
MBEMIEPC_01191	CDS	834	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
MBEMIEPC_01192	CDS	1140			COG0053	putative cation efflux system protein
MBEMIEPC_01193	CDS	1044	xecD	1.1.1.268		2-(R)-hydroxypropyl-CoM dehydrogenase
MBEMIEPC_01194	CDS	1818	secD		COG0342	Protein translocase subunit SecD
MBEMIEPC_01195	CDS	333	yajC		COG1862	Sec translocon accessory complex subunit YajC
MBEMIEPC_01196	CDS	1128	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
MBEMIEPC_01197	CDS	1020	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
MBEMIEPC_01198	CDS	381				hypothetical protein
MBEMIEPC_01199	CDS	423				hypothetical protein
MBEMIEPC_01200	CDS	189				hypothetical protein
MBEMIEPC_01201	CDS	1020				hypothetical protein
MBEMIEPC_01202	CDS	2013	tgpA_2	2.3.2.13	COG1305	Protein-glutamine gamma-glutamyltransferase
MBEMIEPC_01203	CDS	1509	acnB	4.2.1.3	COG1049	Aconitate hydratase B
MBEMIEPC_01204	CDS	765	cpnA	1.1.1.163		Cyclopentanol dehydrogenase
MBEMIEPC_01205	CDS	366				hypothetical protein
MBEMIEPC_01206	CDS	621	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
MBEMIEPC_01207	CDS	1440	lpdG	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
MBEMIEPC_01208	CDS	975			COG2081	putative protein
MBEMIEPC_01209	CDS	1701				hypothetical protein
MBEMIEPC_01210	CDS	534				hypothetical protein
MBEMIEPC_01211	CDS	1197	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
MBEMIEPC_01212	CDS	687	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
MBEMIEPC_01213	CDS	480	lolE_2		COG4591	Lipoprotein-releasing system transmembrane protein LolE
MBEMIEPC_01214	CDS	501	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
MBEMIEPC_01215	CDS	1347	mepA			Multidrug export protein MepA
MBEMIEPC_01216	CDS	1197	cvaA		COG0845	Colicin V secretion protein CvaA
MBEMIEPC_01217	CDS	951	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
MBEMIEPC_01218	CDS	1023	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
MBEMIEPC_01219	CDS	1404	oppC		COG1173	Oligopeptide transport system permease protein OppC
MBEMIEPC_01220	CDS	1164	mdtK_2			Multidrug resistance protein MdtK
MBEMIEPC_01221	CDS	240				hypothetical protein
MBEMIEPC_01222	CDS	1170				hypothetical protein
MBEMIEPC_01223	CDS	1671	alsT_1		COG1115	Amino-acid carrier protein AlsT
MBEMIEPC_01224	CDS	741				hypothetical protein
MBEMIEPC_01225	CDS	429				hypothetical protein
MBEMIEPC_01226	CDS	1143	fadA_2	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadA
MBEMIEPC_01227	CDS	489	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
MBEMIEPC_01228	CDS	1398	atsA_3	3.1.6.1	COG3119	Arylsulfatase
MBEMIEPC_01229	CDS	717				hypothetical protein
MBEMIEPC_01230	CDS	1380	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
MBEMIEPC_01231	CDS	1050				hypothetical protein
MBEMIEPC_01232	CDS	1338		3.5.4.32	COG0402	8-oxoguanine deaminase
MBEMIEPC_01233	CDS	651	rutR_1		COG1309	HTH-type transcriptional regulator RutR
MBEMIEPC_01234	CDS	561				hypothetical protein
MBEMIEPC_01235	CDS	567	ydaF_2	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
MBEMIEPC_01236	CDS	654				hypothetical protein
MBEMIEPC_01237	CDS	837		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
MBEMIEPC_01238	CDS	468				hypothetical protein
MBEMIEPC_01239	CDS	1359	mdtK_3		COG0534	Multidrug resistance protein MdtK
MBEMIEPC_01240	CDS	4575	gltB_1	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
MBEMIEPC_01241	CDS	789	recF_2			DNA replication and repair protein RecF
MBEMIEPC_01242	CDS	300	fabG_9	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MBEMIEPC_01243	CDS	1017				hypothetical protein
MBEMIEPC_01244	CDS	693				hypothetical protein
MBEMIEPC_01245	CDS	483		3.1.4.-	COG3437	putative cyclic di-GMP phosphodiesterase
MBEMIEPC_01246	CDS	1971	luxQ_1	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
MBEMIEPC_01247	CDS	564				hypothetical protein
MBEMIEPC_01248	CDS	1434	luxO		COG2204	Regulatory protein LuxO
MBEMIEPC_01249	CDS	1395				hypothetical protein
MBEMIEPC_01250	CDS	114				hypothetical protein
MBEMIEPC_01251	CDS	2061	apc3_2	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
MBEMIEPC_01252	CDS	1224	smtB	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
MBEMIEPC_01253	CDS	1281	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
MBEMIEPC_01254	CDS	1242	pepE	3.4.13.-	COG0006	putative dipeptidase PepE
MBEMIEPC_01255	CDS	1008	pkn1_2	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
MBEMIEPC_01256	CDS	1497	mcrA	1.5.3.-		Mitomycin radical oxidase
MBEMIEPC_01257	CDS	1026	rspB	1.1.1.-	COG1063	Starvation-sensing protein RspB
MBEMIEPC_01258	CDS	648				hypothetical protein
MBEMIEPC_01259	CDS	1473	shdC	4.1.1.-		Phenolic acid decarboxylase subunit C
MBEMIEPC_01260	CDS	990	yfmJ_4	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
MBEMIEPC_01261	CDS	2592	dnaE2	2.7.7.7		Error-prone DNA polymerase
MBEMIEPC_01262	CDS	390				hypothetical protein
MBEMIEPC_01263	CDS	795	lepB_3	3.4.21.89	COG0681	Signal peptidase I
MBEMIEPC_01264	CDS	1803	lepA	3.6.5.-	COG0481	Elongation factor 4
MBEMIEPC_01265	CDS	1239	fccB_2	1.8.2.3	COG0446	Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain
MBEMIEPC_01266	CDS	126				hypothetical protein
MBEMIEPC_01267	CDS	231				hypothetical protein
MBEMIEPC_01268	CDS	942	metH_1	2.1.1.13	COG0646	Methionine synthase
MBEMIEPC_01269	CDS	354				hypothetical protein
MBEMIEPC_01270	CDS	1140				hypothetical protein
MBEMIEPC_01271	CDS	1671		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
MBEMIEPC_01272	CDS	240				hypothetical protein
MBEMIEPC_01273	CDS	564				hypothetical protein
MBEMIEPC_01274	CDS	450	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
MBEMIEPC_01275	CDS	2490				hypothetical protein
MBEMIEPC_01276	CDS	1887	htpG		COG0326	Chaperone protein HtpG
MBEMIEPC_01277	CDS	876	hel		COG2503	Lipoprotein E
MBEMIEPC_01278	CDS	141	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
MBEMIEPC_01279	CDS	1158	uvrA_2		COG0178	UvrABC system protein A
MBEMIEPC_01280	CDS	1188	pucG	2.6.1.112	COG0075	(S)-ureidoglycine--glyoxylate transaminase
MBEMIEPC_01281	CDS	423	rplQ		COG0203	50S ribosomal protein L17
MBEMIEPC_01282	CDS	1002	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
MBEMIEPC_01283	CDS	621	rpsD		COG0522	30S ribosomal protein S4
MBEMIEPC_01284	CDS	441	rpsK		COG0100	30S ribosomal protein S11
MBEMIEPC_01285	CDS	357	rpsM		COG0099	30S ribosomal protein S13
MBEMIEPC_01286	CDS	1296	secY		COG0201	Protein translocase subunit SecY
MBEMIEPC_01287	CDS	435	rplO		COG0200	50S ribosomal protein L15
MBEMIEPC_01288	CDS	183	rpmD		COG1841	50S ribosomal protein L30
MBEMIEPC_01289	CDS	504	rpsE		COG0098	30S ribosomal protein S5
MBEMIEPC_01290	CDS	351	rplR		COG0256	50S ribosomal protein L18
MBEMIEPC_01291	CDS	534	rplF		COG0097	50S ribosomal protein L6
MBEMIEPC_01292	CDS	399	rpsH		COG0096	30S ribosomal protein S8
MBEMIEPC_01293	CDS	306	rpsN		COG0199	30S ribosomal protein S14
MBEMIEPC_01294	CDS	567	rplE		COG0094	50S ribosomal protein L5
MBEMIEPC_01295	CDS	318	rplX		COG0198	50S ribosomal protein L24
MBEMIEPC_01296	CDS	339	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
MBEMIEPC_01297	CDS	1287				hypothetical protein
MBEMIEPC_01298	CDS	123				hypothetical protein
MBEMIEPC_01299	CDS	237			COG4628	DNA-binding protein
MBEMIEPC_01300	CDS	1230	linC_6	1.14.13.151		Linalool 8-monooxygenase
MBEMIEPC_01301	CDS	867				hypothetical protein
MBEMIEPC_01302	CDS	918				hypothetical protein
MBEMIEPC_01303	CDS	279				hypothetical protein
MBEMIEPC_01304	CDS	1140	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
MBEMIEPC_01305	CDS	2037	prlC	3.4.24.70	COG0339	Oligopeptidase A
MBEMIEPC_01306	CDS	825	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
MBEMIEPC_01307	CDS	558	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
MBEMIEPC_01308	CDS	489	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
MBEMIEPC_01309	CDS	1038	dprA		COG0758	DNA processing protein DprA
MBEMIEPC_01310	CDS	831				hypothetical protein
MBEMIEPC_01311	CDS	429				hypothetical protein
MBEMIEPC_01312	CDS	558				hypothetical protein
MBEMIEPC_01313	CDS	1344				hypothetical protein
MBEMIEPC_01314	CDS	291				hypothetical protein
MBEMIEPC_01315	CDS	1497	tauR		COG1167	HTH-type transcriptional regulator TauR
MBEMIEPC_01316	CDS	2286	pupA_1			Ferric-pseudobactin 358 receptor
MBEMIEPC_01317	CDS	1245	ldc	4.1.1.17		Lysine/ornithine decarboxylase
MBEMIEPC_01318	CDS	453	lrp		COG1522	Leucine-responsive regulatory protein
MBEMIEPC_01319	CDS	189				hypothetical protein
MBEMIEPC_01320	CDS	1182		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
MBEMIEPC_01321	CDS	1245	mtr		COG0814	Tryptophan-specific transport protein
MBEMIEPC_01322	CDS	768	ubiE_1	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
MBEMIEPC_01323	CDS	384				hypothetical protein
MBEMIEPC_01324	CDS	1326	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
MBEMIEPC_01325	CDS	540	hslV	3.4.25.2		ATP-dependent protease subunit HslV
MBEMIEPC_01326	CDS	558	ftsN			Cell division protein FtsN
MBEMIEPC_01327	CDS	2193	priA	3.6.4.-	COG1198	Primosomal protein N'
MBEMIEPC_01328	CDS	207	rpmE			50S ribosomal protein L31
MBEMIEPC_01329	CDS	1944	mrcA		COG5009	Penicillin-binding protein 1A
MBEMIEPC_01330	CDS	585	ybbN		COG3118	putative protein YbbN
MBEMIEPC_01331	CDS	99				hypothetical protein
MBEMIEPC_01332	CDS	1434				hypothetical protein
MBEMIEPC_01333	CDS	258				hypothetical protein
MBEMIEPC_01334	CDS	1752	mctC		COG4147	Monocarboxylic acid transporter
MBEMIEPC_01335	CDS	1371	ipuC_1	6.3.2.-		Glutamate--isopropylamine ligase
MBEMIEPC_01336	CDS	732				hypothetical protein
MBEMIEPC_01337	CDS	807				hypothetical protein
MBEMIEPC_01338	CDS	594	mak	2.7.1.4	COG1940	Fructokinase
MBEMIEPC_01339	CDS	399				hypothetical protein
MBEMIEPC_01340	CDS	1431				hypothetical protein
MBEMIEPC_01341	CDS	675	rutR_2		COG1309	HTH-type transcriptional regulator RutR
MBEMIEPC_01342	CDS	2274	pupA_2			Ferric-pseudobactin 358 receptor
MBEMIEPC_01343	CDS	1659	fadD3_2	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
MBEMIEPC_01344	CDS	189		1.1.1.391	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NAD(+)) 1
MBEMIEPC_01345	CDS	1005		2.1.1.315		27-O-demethylrifamycin SV methyltransferase
MBEMIEPC_01346	CDS	1242				hypothetical protein
MBEMIEPC_01347	CDS	1233				hypothetical protein
MBEMIEPC_01348	CDS	648	azoR	1.7.-.-	COG1182	FMN-dependent NADH-azoreductase
MBEMIEPC_01349	CDS	858	ptxB			putative phosphite transport system-binding protein PtxB
MBEMIEPC_01350	CDS	1824	rpfC	2.7.13.3	COG0642	Sensory/regulatory protein RpfC
MBEMIEPC_01351	CDS	1380				hypothetical protein
MBEMIEPC_01352	CDS	1779				hypothetical protein
MBEMIEPC_01353	CDS	663	mlaA		COG2853	putative phospholipid-binding lipoprotein MlaA
MBEMIEPC_01354	CDS	180				hypothetical protein
MBEMIEPC_01355	CDS	1371	gnl	3.1.1.17		Gluconolactonase
MBEMIEPC_01356	CDS	327				hypothetical protein
MBEMIEPC_01357	CDS	1257	linC_7	1.14.13.151		Linalool 8-monooxygenase
MBEMIEPC_01358	CDS	765	sadH_1	1.-.-.-		Putative oxidoreductase SadH
MBEMIEPC_01359	CDS	354				hypothetical protein
MBEMIEPC_01360	CDS	444	yjbI		COG2346	Group 2 truncated hemoglobin YjbI
MBEMIEPC_01361	CDS	843			COG2141	putative protein
MBEMIEPC_01362	CDS	912		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
MBEMIEPC_01363	CDS	846				hypothetical protein
MBEMIEPC_01364	CDS	1455	yeaW_2	1.14.13.-	COG4638	Carnitine monooxygenase oxygenase subunit
MBEMIEPC_01365	CDS	1167				hypothetical protein
MBEMIEPC_01366	CDS	831	fabG2_1	1.-.-.-		putative oxidoreductase
MBEMIEPC_01367	CDS	1203	lgoT_2			putative L-galactonate transporter
MBEMIEPC_01368	CDS	834		3.1.2.12	COG0627	S-formylglutathione hydrolase
MBEMIEPC_01369	CDS	216				hypothetical protein
MBEMIEPC_01370	CDS	618		2.7.1.-	COG3896	Putative O-phosphotransferase
MBEMIEPC_01371	CDS	612		2.1.1.-	COG0500	putative methyltransferase
MBEMIEPC_01372	CDS	759	cobB	3.5.1.-	COG0846	NAD-dependent protein deacetylase
MBEMIEPC_01373	CDS	858				hypothetical protein
MBEMIEPC_01374	CDS	771				hypothetical protein
MBEMIEPC_01375	CDS	1254	gltP_2		COG1301	Proton/glutamate-aspartate symporter
MBEMIEPC_01376	CDS	372				hypothetical protein
MBEMIEPC_01377	CDS	1083	dinB	2.7.7.7	COG0389	DNA polymerase IV
MBEMIEPC_01378	CDS	1404	pyk	2.7.1.40		Pyruvate kinase
MBEMIEPC_01379	CDS	2427	lon2	3.4.21.53	COG0466	Lon protease 2
MBEMIEPC_01380	CDS	903				hypothetical protein
MBEMIEPC_01381	CDS	273				hypothetical protein
MBEMIEPC_01382	CDS	372				hypothetical protein
MBEMIEPC_01383	CDS	1296	bbsG_2	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
MBEMIEPC_01384	CDS	1272	pcaK		COG0477	4-hydroxybenzoate transporter PcaK
MBEMIEPC_01385	CDS	1311	thcB	1.14.-.-		Cytochrome P450 116
MBEMIEPC_01386	CDS	456	sarZ			HTH-type transcriptional regulator SarZ
MBEMIEPC_01387	CDS	879	yisK		COG0179	putative protein YisK
MBEMIEPC_01388	CDS	495				hypothetical protein
MBEMIEPC_01389	CDS	747				hypothetical protein
